,ct,cos,bat,cos
1529,augment,0.40305763483047485,963,0.554757833480835
1530,58,0.4024827182292938,reason,0.5545400381088257
1531,outofcontrol,0.4021332263946533,influenza,0.5544891357421875
1532,heptad,0.4017922580242157,spain,0.5531824827194214
1533,b),0.4016726613044739,expector,0.5527688264846802
1534,dysregul,0.4013526141643524,parenchyma,0.5527063608169556
1535,preactiv,0.4011998176574707,epizoot,0.5524368286132812
1536,sequencesimport,0.4010985493659973,antisarscov2,0.5523911714553833
1537,deliveri,0.40061384439468384,bushmeat,0.5521299839019775
1538,asian,0.4004804491996765,oral,0.5518443584442139
1539,rigor,0.40036606788635254,attach,0.5509853959083557
1540,industri,0.4003480076789856,disorderbas,0.5508171319961548
1541,basi,0.39996224641799927,other,0.5503661036491394
1542,celltocel,0.39996206760406494,rock,0.5500112771987915
1543,copi,0.39993345737457275,answer,0.5498173832893372
1544,confin,0.3995973467826843,795,0.5496871471405029
1545,batassoci,0.39919111132621765,ribavirin,0.5492759943008423
1546,costeffect,0.39911600947380066,aselliscu,0.5491108894348145
1547,humid,0.39856550097465515,air,0.5487706661224365
1548,violent,0.3984791040420532,tmprss2,0.5487550497055054
1549,minireview,0.3982590436935425,downstream,0.5484101176261902
1550,paramet,0.3980555534362793,complementari,0.5483736991882324
1551,code,0.397619366645813,hour,0.5483261346817017
1552,mention,0.39757591485977173,zinc,0.5481178760528564
1553,963,0.39754244685173035,astonish,0.5480209589004517
1554,15th,0.39752933382987976,drugvaccin,0.5478553175926208
1555,antisarscov2,0.3973449468612671,rscu,0.5473678112030029
1556,cultur,0.39704999327659607,dimens,0.546960711479187
1557,shape,0.3962341547012329,muscu,0.5466713905334473
1558,attempt,0.39619705080986023,taiwan,0.546362042427063
1559,prcv,0.3960161507129669,lowcost,0.5462749004364014
1560,deep,0.3957151174545288,rumin,0.5461722612380981
1561,tmprss2,0.39550256729125977,f,0.5461147427558899
1562,9956,0.39531275629997253,pubm,0.5460920929908752
1563,contin,0.39509227871894836,sarscov2import,0.5451697707176208
1564,hermaphroditu,0.39502501487731934,bioproject,0.5450745820999146
1565,communic,0.3949452042579651,racist,0.5448291301727295
1566,prerequisit,0.3945104479789734,ncov2019,0.5447494983673096
1567,aid,0.3944571614265442,materi,0.5444344282150269
1568,doubt,0.39417749643325806,50,0.5442190170288086
1569,head,0.39395856857299805,burden,0.5437604188919067
1570,who,0.393949419260025,covhost,0.5435092449188232
1571,nephrolog,0.3937782049179077,mesenchym,0.5429897904396057
1572,tau,0.39316320419311523,sourceorigin,0.5425170660018921
1573,reservoirpeopl,0.39281797409057617,virusinfect,0.5424157381057739
1574,α,0.39253905415534973,minireview,0.5422043800354004
1575,liver,0.3922179639339447,stateoftheart,0.5420710444450378
1576,match,0.39126765727996826,crime,0.5420663356781006
1577,epizoot,0.3912208676338196,mn988668,0.5420201420783997
1578,virion,0.39121925830841064,augment,0.5412976741790771
1579,reversezoonot,0.39120805263519287,antiinflammatori,0.541273295879364
1580,intermix,0.3900398910045624,sustain,0.5410449504852295
1581,materi,0.39001116156578064,hr1,0.5405745506286621
1582,70,0.38983094692230225,seri,0.5403760671615601
1583,cost,0.3895697295665741,85,0.5397672057151794
1584,complementari,0.3894158601760864,communic,0.5394445657730103
1585,epiflu,0.3884778618812561,embas,0.5393710136413574
1586,trigger,0.3883175551891327,plug,0.5392028093338013
1587,readili,0.3878971338272095,great,0.539186954498291
1588,revers,0.3876495957374573,burtseva,0.5389686226844788
1589,presidium,0.3875722289085388,unprepar,0.5384275317192078
1590,srr10168377,0.3865976333618164,realli,0.5383752584457397
1591,exclud,0.38631343841552734,interpret,0.5378984212875366
1592,5,0.3857118785381317,774,0.5374935269355774
1593,toll,0.3851432502269745,suresh,0.5374276041984558
1594,covhost,0.38437193632125854,nephrolog,0.5371797680854797
1595,rock,0.38368070125579834,prognosi,0.5369426608085632
1596,atomiclevel,0.3834238648414612,prior,0.5366917848587036
1597,trasmit,0.3833543658256531,pathway,0.5364770293235779
1598,"в,",0.3833514153957367,imagin,0.5364476442337036
1599,batsarslik,0.38324907422065735,aid,0.536419153213501
1600,50,0.3822920322418213,renam,0.5358263254165649
1601,toward,0.38204672932624817,illeg,0.5357440710067749
1602,u,0.3819202184677124,emphas,0.5356159806251526
1603,pubm,0.3816255033016205,fetalor,0.5354913473129272
1604,tipdat,0.38141930103302,draw,0.5344138741493225
1605,shenzhen,0.3812263309955597,prepared,0.5338879823684692
1606,antimalari,0.38113585114479065,abandon,0.5336686372756958
1607,794,0.380680650472641,switch,0.5332769155502319
1608,specter,0.38055098056793213,easi,0.532741904258728
1609,3end,0.38018399477005005,travelrel,0.5322325229644775
1610,mt0120981,0.3801647424697876,remov,0.5318018198013306
1611,antisera,0.38007035851478577,cardiac,0.5317838191986084
1612,alon,0.38004881143569946,pharmacolog,0.5312868356704712
1613,marker,0.37981098890304565,meet,0.5307259559631348
1614,magnitud,0.37936997413635254,demaryl,0.5305691957473755
1615,230,0.3792024254798889,otherwis,0.5305563807487488
1616,cow,0.3785971403121948,defin,0.530401349067688
1617,attach,0.37851959466934204,travelassoci,0.5299110412597656
1618,provision,0.37804073095321655,groundglass,0.5297456979751587
1619,reanalyz,0.37726739048957825,excess,0.5294286608695984
1620,hall,0.3765295445919037,evidencebas,0.5294048190116882
1621,genera,0.376412034034729,toward,0.5293955206871033
1622,30,0.3763452172279358,humid,0.5284849405288696
1623,deterr,0.37591981887817383,recoveri,0.5280779600143433
1624,01,0.3755553364753723,poorli,0.5279374122619629
1625,poorli,0.37469974160194397,9956,0.5274824500083923
1626,closer,0.37438419461250305,bank,0.5271862745285034
1627,imagin,0.37429726123809814,17th,0.5271047353744507
1628,mesenchym,0.3739921450614929,mere,0.5266599655151367
1629,broadli,0.37310469150543213,conduct,0.5256897211074829
1630,india,0.37300294637680054,tomograph,0.5252286791801453
1631,evidencebas,0.3729476034641266,readili,0.5251920223236084
1632,label,0.3725622594356537,bovin,0.5251750349998474
1633,issu,0.3724704384803772,yu,0.5248695015907288
1634,peripheri,0.37223297357559204,issu,0.5243712067604065
1635,seri,0.37166425585746765,avian,0.5242296457290649
1636,invas,0.37147223949432373,reversezoonot,0.5239754319190979
1637,crise,0.3708757758140564,unconstrain,0.5237337350845337
1638,yu,0.370644748210907,crisi,0.5236369967460632
1639,2b,0.3705053925514221,industri,0.5234198570251465
1640,geneticsphylogenet,0.3702384829521179,l.,0.5232903957366943
1641,equip,0.37007319927215576,ncov19,0.5232435464859009
1642,serum,0.3698618412017822,diabet,0.5230586528778076
1643,compat,0.3698289692401886,mice,0.5224605202674866
1644,engin,0.36982297897338867,clearli,0.5223645567893982
1645,m.,0.3694462776184082,d,0.5217714309692383
1646,10–12,0.3692798614501953,cost,0.5217571258544922
1647,particip,0.3691295087337494,sinicu,0.5206372737884521
1648,avenu,0.3682466149330139,subdomain,0.520574688911438
1649,91,0.3681197166442871,zoonosi,0.5197624564170837
1650,v351,0.36810851097106934,h38,0.5189269185066223
1651,pass,0.36804598569869995,likewis,0.5188107490539551
1652,14th,0.3677330017089844,firstli,0.5180440545082092
1653,infrequ,0.36745327711105347,greater,0.5170901417732239
1654,eastern,0.3673197627067566,4500,0.5169287919998169
1655,ten,0.3670940399169922,cultur,0.5165018439292908
1656,amplif,0.36683395504951477,tremend,0.5161844491958618
1657,subfamili,0.3667222261428833,987,0.5161513090133667
1658,vulner,0.3666522204875946,dual,0.5159200429916382
1659,370,0.36648231744766235,avenu,0.5146484375
1660,demaryl,0.3663676977157593,controversi,0.5146223902702332
1661,cocircul,0.36624306440353394,91,0.5145320296287537
1662,96000,0.3662210702896118,β,0.5138700008392334
1663,sore,0.36576712131500244,valid,0.5134029388427734
1664,polymorph,0.3656389117240906,highqual,0.5121933221817017
1665,sera,0.3655484616756439,solv,0.5116595029830933
1666,endem,0.3650403320789337,shape,0.5114940404891968
1667,hotspot,0.3644088804721832,14th,0.510671079158783
1668,mn988669,0.36423051357269287,head,0.5105602741241455
1669,66629,0.36356666684150696,battl,0.5101993083953857
1670,converg,0.3635016679763794,rbdinduc,0.510179877281189
1671,organis,0.3631615936756134,founder,0.5098768472671509
1672,95,0.3628629446029663,httpsdoiorg101038s4158602020083,0.5096103549003601
1673,law,0.36245667934417725,act,0.5093599557876587
1674,transdisciplinari,0.3623678386211395,024,0.5085585117340088
1675,scan,0.3623155653476715,paramet,0.5081182718276978
1676,disast,0.361821711063385,370,0.5079913139343262
1677,appropri,0.3617585301399231,95,0.5076066255569458
1678,mere,0.36155638098716736,858,0.5071620941162109
1679,clock,0.36139804124832153,america,0.5070258378982544
1680,987,0.3611931800842285,die,0.5058445930480957
1681,produc,0.36086809635162354,record,0.5052394866943359
1682,stateoftheart,0.360752135515213,program,0.5034500360488892
1683,mng,0.3605094254016876,selflimit,0.5032382011413574
1684,ace2a,0.3602464199066162,appropri,0.5025086402893066
1685,precis,0.35996556282043457,paradoxuru,0.5019121766090393
1686,termin,0.3595796823501587,persist,0.5013197064399719
1687,unbalanc,0.35936617851257324,11th,0.5007342100143433
1688,prognosi,0.35935696959495544,profoundin,0.5000308156013489
1689,easi,0.3589074909687042,power,0.4995356798171997
1690,bioproject,0.35869672894477844,hidden,0.49829891324043274
1691,ribavirin,0.3582043945789337,russian,0.49798598885536194
1692,abandon,0.3576831519603729,deterr,0.4971502423286438
1693,cnki,0.356912761926651,asian,0.4970517158508301
1694,outlin,0.35690176486968994,clock,0.4968158006668091
1695,abundantli,0.35649359226226807,toll,0.4963199198246002
1696,await,0.35641008615493774,broadli,0.49526548385620117
1697,3rd,0.3558722138404846,2x1042000,0.49526315927505493
1698,renam,0.35552194714546204,orf1a1b,0.4950401484966278
1699,833,0.3547126054763794,badger,0.49487870931625366
1700,nosocomi,0.3546288013458252,amplif,0.49451762437820435
1701,fish,0.35406434535980225,betasheet,0.49448859691619873
1702,somewhat,0.353739857673645,phyloepidemiolog,0.49445468187332153
1703,diabet,0.35346519947052,related,0.4937778115272522
1704,fetalor,0.35338374972343445,spotlight,0.4923732280731201
1705,fragment,0.35305750370025635,wet,0.4921138882637024
1706,experiment,0.3525267541408539,exampl,0.49203190207481384
1707,sanger,0.3523212969303131,antisera,0.4916854500770569
1708,17th,0.3522987365722656,companion,0.49161309003829956
1709,spotlight,0.35190677642822266,hate,0.4905491769313812
1710,immunomodul,0.3517051935195923,agreement,0.49038901925086975
1711,11498,0.35162657499313354,immunomodul,0.4895017147064209
1712,sarscovlik,0.3509233593940735,crise,0.4894905686378479
1713,nipah,0.3505515456199646,histor,0.4890807271003723
1714,altogeth,0.3505074679851532,incid,0.4889359474182129
1715,l.,0.35007455945014954,subgroup,0.4888700842857361
1716,h38,0.34995532035827637,shandong,0.4884001910686493
1717,abnorm,0.34987232089042664,revis,0.48839735984802246
1718,therebi,0.3497363328933716,sore,0.48660528659820557
1719,ventil,0.349337637424469,humaninfect,0.48656463623046875
1720,drugvaccin,0.34902307391166687,pipelin,0.4861627221107483
1721,erad,0.3490088880062103,253,0.4858870804309845
1722,fall,0.348771870136261,zika,0.4858457148075104
1723,field,0.3486408591270447,1104,0.4856712222099304
1724,synthes,0.3479006290435791,exacerb,0.4854869544506073
1725,travelrel,0.3477804958820343,rebut,0.48544394969940186
1726,greater,0.3476993441581726,833,0.4847765564918518
1727,regist,0.34752708673477173,batslcovzxc21to,0.4847666919231415
1728,sentenc,0.3474798798561096,abund,0.48461857438087463
1729,solv,0.3473113775253296,often,0.48375558853149414
1730,5414,0.3469621241092682,ictv,0.4836210310459137
1731,mn988668,0.3466804027557373,wang,0.48283693194389343
1732,antiparasit,0.3461209833621979,narrow,0.4822806417942047
1733,phase,0.34603893756866455,hypertens,0.4822619557380676
1734,235290,0.3459954261779785,66629,0.4821895956993103
1735,back,0.34543901681900024,antiparasit,0.48143526911735535
1736,record,0.34515076875686646,equival,0.48090463876724243
1737,repeat,0.34503161907196045,eastern,0.4808719754219055
1738,warrant,0.3443841338157654,proteolyt,0.48075687885284424
1739,prevel,0.34432587027549744,batderiv,0.47996628284454346
1740,betasheet,0.34422165155410767,rome,0.4795158803462982
1741,inherit,0.3440719544887543,sanger,0.4792740046977997
1742,travel,0.34403425455093384,miss,0.47819921374320984
1743,d,0.3439578413963318,b),0.4778619706630707
1744,hadv,0.3439341187477112,occurr,0.4776929020881653
1745,cornidovirinea,0.3439047932624817,affini,0.476620078086853
1746,tremend,0.34389716386795044,87137,0.4763924479484558
1747,mathemat,0.3436011075973511,nasopharyng,0.47629934549331665
1748,bank,0.34331098198890686,obviou,0.47569090127944946
1749,exacerb,0.3428635001182556,precautionari,0.4744313657283783
1750,answer,0.34228843450546265,prc,0.474046915769577
1751,aselliscu,0.3421563506126404,essenti,0.4738149344921112
1752,unconstrain,0.3414663076400757,9611,0.47371625900268555
1753,sneez,0.3413388729095459,polyprotein,0.4734863042831421
1754,went,0.34066468477249146,law,0.47319385409355164
1755,zika,0.340314656496048,dyspnoea,0.47305431962013245
1756,definit,0.340212881565094,hbov,0.4730347990989685
1757,prc,0.3400297164916992,equip,0.47205495834350586
1758,05032020,0.33993083238601685,regard,0.47169122099876404
1759,epicent,0.3397776782512665,peptid,0.47117021679878235
1760,covid2019,0.33952876925468445,festiv,0.4707753360271454
1761,persist,0.3392390012741089,encount,0.4703426957130432
1762,though,0.3391413688659668,transdisciplinari,0.46852219104766846
1763,astonish,0.33909064531326294,endodontist,0.46765148639678955
1764,narrow,0.3390796184539795,genera,0.4663321375846863
1765,groundglass,0.3387344777584076,1960,0.4658201336860657
1766,wang,0.33764004707336426,partner,0.4657220244407654
1767,9611,0.337358295917511,invari,0.4656561017036438
1768,prompt,0.3371489942073822,youth,0.46547162532806396
1769,firstlevel,0.3366715908050537,agenc,0.46539342403411865
1770,proteolyt,0.33615824580192566,specialist,0.46510958671569824
1771,replicas,0.3357306122779846,syndromelik,0.4648837447166443
1772,638,0.3356517255306244,nucleosid,0.46432793140411377
1773,hbov,0.33535873889923096,prcv,0.46428412199020386
1774,draw,0.334889680147171,macrophag,0.4641040563583374
1775,raccoon,0.3347965478897095,batsarslik,0.4639311730861664
1776,exploit,0.3346308171749115,ten,0.4631335139274597
1777,download,0.33355021476745605,polymorph,0.4630979895591736
1778,h13,0.3323324918746948,tank,0.46282684803009033
1779,gyan,0.3320988714694977,goal,0.46263688802719116
1780,999,0.33183205127716064,antihiv,0.4602249264717102
1781,collabor,0.33179327845573425,silico,0.46002528071403503
1782,covsarscov2,0.3307815194129944,batshostsreservoirpeopl,0.4600106477737427
1783,syndromelik,0.330743670463562,potent,0.4599605202674866
1784,broad,0.3305627703666687,vector,0.45936867594718933
1785,engulf,0.3304896056652069,nipah,0.4580254554748535
1786,formal,0.3304430842399597,poultri,0.45750191807746887
1787,downstream,0.33039242029190063,softwar,0.4561625123023987
1788,774,0.3298310339450836,infrequ,0.45595699548721313
1789,agreement,0.3296222984790802,abnorm,0.4558602571487427
1790,address,0.32945409417152405,termin,0.4552847743034363
1791,suresh,0.3294389545917511,summaryin,0.4542921185493469
1792,mass,0.32895708084106445,organis,0.4541115164756775
1793,rumin,0.32892048358917236,879,0.4536648392677307
1794,2794,0.3286406993865967,sneez,0.45348215103149414
1795,crp,0.3284355700016022,repeat,0.45331212878227234
1796,54,0.32820284366607666,cnki,0.4523021876811981
1797,176000,0.3275710642337799,h3,0.45185497403144836
1798,porcin,0.32704368233680725,epicent,0.4515364170074463
1799,consolid,0.32594233751296997,undergo,0.4512912333011627
1800,80000,0.32584068179130554,promin,0.4511560797691345
1801,illeg,0.32583242654800415,label,0.4509267807006836
1802,larger,0.32579857110977173,alphainterferon,0.45055878162384033
1803,small,0.32557255029678345,coverag,0.45040225982666016
1804,zoanthropon,0.3254085183143616,conjunct,0.4492395520210266
1805,microbi,0.32529130578041077,extracorpor,0.4490254521369934
1806,209000,0.325164258480072,animalhuman,0.4484795928001404
1807,unsolv,0.32459336519241333,flu,0.44779545068740845
1808,plasmid,0.3242984414100647,closer,0.44764244556427
1809,duvinacoviru,0.3236886262893677,mng,0.44683191180229187
1810,epitheli,0.32314401865005493,orf8encod,0.4467611610889435
1811,stabl,0.32265031337738037,tarscov,0.44552844762802124
1812,4500,0.3221486806869507,address,0.4450739622116089
1813,sinicu,0.32189440727233887,approxim,0.44492003321647644
1814,good,0.3218321204185486,erad,0.44473734498023987
1815,slshc014ma15,0.32160478830337524,back,0.4444592595100403
1816,reiter,0.3214971423149109,06,0.443404883146286
1817,succeed,0.3212490677833557,extern,0.44263750314712524
1818,hpiv,0.32102537155151367,gyan,0.4412151277065277
1819,w.,0.32099074125289917,999,0.4404400587081909
1820,die,0.32094281911849976,2b4,0.4401355981826782
1821,embas,0.3203115463256836,good,0.43973222374916077
1822,queri,0.31936508417129517,receiv,0.43965911865234375
1823,858,0.3191406726837158,30,0.4394368827342987
1824,85000,0.3190707266330719,effici,0.43926259875297546
1825,batslcovzxc21to,0.3184908926486969,exclud,0.4385955333709717
1826,orf1a1b,0.31841030716896057,paper,0.438397616147995
1827,extern,0.3183715045452118,standard,0.43796128034591675
1828,nasopharyng,0.3180508315563202,monoclon,0.43760061264038086
1829,inflammatori,0.31788766384124756,highspe,0.4374491572380066
1830,vitro,0.317391961812973,ural,0.43695327639579773
1831,wait,0.3170372247695923,2794,0.4364938735961914
1832,twentyfirst,0.31702369451522827,coinfect,0.4362561106681824
1833,larvata,0.3168894350528717,india,0.4355233311653137
1834,crossreact,0.3167684078216553,larger,0.4353269934654236
1835,promin,0.3164498209953308,preactiv,0.43507853150367737
1836,episod,0.31638285517692566,amidst,0.4347756505012512
1837,yakhy24ch2017,0.31507039070129395,rbdspecif,0.43269234895706177
1838,otherwis,0.31488895416259766,abundantli,0.4320046603679657
1839,realli,0.3148462176322937,hadv,0.4319515824317932
1840,youth,0.31380823254585266,prevel,0.4318234920501709
1841,virusreceptor,0.31320953369140625,geneticsphylogenet,0.43130403757095337
1842,hypervari,0.3119805157184601,formal,0.43083053827285767
1843,pois,0.31157201528549194,microbi,0.4307747781276703
1844,subgroup,0.31139183044433594,sentenc,0.4301331639289856
1845,meet,0.3112514615058899,wreak,0.4296101927757263
1846,notmosa,0.3111158609390259,small,0.4290280044078827
1847,selflimit,0.31095823645591736,plasmid,0.4289110600948334
1848,tank,0.3102194666862488,reiter,0.42876654863357544
1849,579265269,0.30969488620758057,scan,0.4282545745372772
1850,pipelin,0.3095491826534271,megax,0.4279111921787262
1851,tomograph,0.3093430995941162,g.,0.4277995824813843
1852,shandong,0.3091818690299988,tissuespecif,0.42779460549354553
1853,425,0.3091200888156891,typic,0.42758166790008545
1854,nucleosid,0.30830633640289307,await,0.427476704120636
1855,1370,0.3082056939601898,521,0.4271036684513092
1856,crownlik,0.3081139624118805,animaltohuman,0.4270751476287842
1857,encount,0.3076092302799225,succeed,0.4270284175872803
1858,sarscov2hostlocationisolated,0.30708959698677063,235290,0.4266936779022217
1859,85,0.3068733811378479,epiflu,0.42664819955825806
1860,burtseva,0.30657318234443665,×,0.4262797236442566
1861,2b4,0.3063858449459076,convent,0.4262624979019165
1862,spectrum,0.30592867732048035,01,0.4261203706264496
1863,receiv,0.3058532476425171,sarscov2hostlocationisolated,0.42576923966407776
1864,vihar,0.3057742118835449,mn988669,0.4255906939506531
1865,originunknown,0.3051787316799164,specter,0.4250640273094177
1866,goal,0.3047802448272705,2b,0.424793004989624
1867,arabinol,0.30456334352493286,8700,0.42459049820899963
1868,prime,0.3044998347759247,batassoci,0.4243490695953369
1869,ferret,0.3043621778488159,causal,0.42376387119293213
1870,compon,0.3041979670524597,rdp4,0.4220387935638428
1871,build,0.30414748191833496,subset,0.4218626022338867
1872,interpret,0.3040875792503357,sharp,0.4215632677078247
1873,pediatr,0.3031834661960602,1370,0.42093750834465027
1874,tissuespecif,0.30274030566215515,reanalyz,0.4207075536251068
1875,87137,0.30261826515197754,oxygen,0.41996628046035767
1876,upper,0.3016551733016968,05032020,0.41896581649780273
1877,humaninfect,0.3012160360813141,covid2019,0.4185529947280884
1878,crime,0.3011326193809509,establishedbut,0.4180823862552643
1879,sarscovbatslcovzc45,0.30111366510391235,team,0.41802847385406494
1880,1ab,0.30072125792503357,raccoon,0.41758257150650024
1881,acquir,0.30062100291252136,episod,0.41713982820510864
1882,speciesspecif,0.29988130927085876,sole,0.4149489402770996
1883,instrument,0.29884427785873413,clue,0.41450220346450806
1884,demand,0.2988041043281555,download,0.4140791594982147
1885,incid,0.2983876168727875,interepidem,0.41392409801483154
1886,likewis,0.2972060739994049,88,0.41388627886772156
1887,160,0.2970340847969055,somewhat,0.413833886384964
1888,liquid,0.2969759702682495,broadspectrum,0.41376399993896484
1889,broadspectrum,0.29689061641693115,1step,0.41372859477996826
1890,partner,0.2968454957008362,twentyfirst,0.41184234619140625
1891,2019new,0.29631394147872925,126000,0.41179776191711426
1892,festiv,0.2954584062099457,larvata,0.41156718134880066
1893,tarscov,0.2951005697250366,85000,0.4103010892868042
1894,alignmentfre,0.2950994670391083,though,0.4094407260417938
1895,ictv,0.29402682185173035,mass,0.40875059366226196
1896,power,0.2938785254955292,collabor,0.40853071212768555
1897,252,0.29384946823120117,chimer,0.4076319932937622
1898,irrat,0.2934057116508484,proven,0.4072834849357605
1899,flu,0.2933504283428192,252,0.40724077820777893
1900,34,0.29215559363365173,produc,0.407146692276001
1901,8700,0.29210975766181946,mathemat,0.40644723176956177
1902,virusinfect,0.2920823097229004,matrix,0.4044891595840454
1903,aminotransferas,0.2914307713508606,ventil,0.4044468104839325
1904,task,0.2913760542869568,pediatr,0.4014231562614441
1905,specialist,0.2912444472312927,guidelin,0.40120288729667664
1906,effici,0.2911478877067566,provision,0.4006898105144501
1907,reversetranscript,0.29112568497657776,prompt,0.3992425799369812
1908,azithromycin,0.29099130630493164,ideal,0.39910900592803955
1909,influenza,0.2907443046569824,96000,0.3987829089164734
1910,javanica,0.2898672819137573,intermix,0.39827024936676025
1911,amidst,0.28812453150749207,subfamili,0.3977545201778412
1912,switch,0.28812214732170105,endem,0.3977358937263489
1913,founder,0.28791236877441406,covsarscov2,0.39751118421554565
1914,interestingli,0.2878674268722534,instrument,0.3973068594932556
1915,pathophysiolog,0.28737014532089233,sarscovbatslcovzc45,0.3966071605682373
1916,highqual,0.28722047805786133,outlin,0.39654070138931274
1917,companion,0.28595858812332153,fish,0.39651694893836975
1918,rodent,0.2859014868736267,consumpt,0.3960552513599396
1919,purif,0.2853708565235138,stabl,0.3945311903953552
1920,denot,0.28521692752838135,salivari,0.3943386673927307
1921,serin,0.2849811315536499,"в,",0.3943108320236206
1922,g.,0.2844562232494354,provin,0.39402657747268677
1923,essenti,0.28438955545425415,nucleoprotein,0.39342445135116577
1924,subset,0.2842361330986023,virusreceptor,0.3933510184288025
1925,oxygen,0.2835412323474884,view,0.3927707076072693
1926,plug,0.28333133459091187,34,0.3925473093986511
1927,guidelin,0.28321290016174316,phenotyp,0.3922092318534851
1928,253,0.2832059860229492,v351,0.39177200198173523
1929,team,0.2825610637664795,pakistan,0.39150869846343994
1930,sulfat,0.2824960947036743,porcin,0.3913589119911194
1931,1800,0.28210997581481934,virus–host,0.3907991349697113
1932,826,0.2819918394088745,breathless,0.38977620005607605
1933,hiv1,0.28034868836402893,compromis,0.38947445154190063
1934,opac,0.279655784368515,experiment,0.38874226808547974
1935,computer,0.27878162264823914,speciesspecif,0.38868802785873413
1936,pairwis,0.27788424491882324,54,0.38864314556121826
1937,regard,0.2778734564781189,160,0.3885539770126343
1938,recapitul,0.27771228551864624,phase,0.3879334330558777
1939,approxim,0.2774088382720947,sulfat,0.38792890310287476
1940,521,0.2772757411003113,marker,0.38742727041244507
1941,arent,0.2762771248817444,reservoirpeopl,0.3873051404953003
1942,standard,0.2760828137397766,h13,0.3871738910675049
1943,coverag,0.27571728825569153,compat,0.38680917024612427
1944,controversi,0.27570462226867676,crossdisciplinari,0.38655367493629456
1945,phenotyp,0.2754973769187927,vulner,0.38588809967041016
1946,h3,0.275404155254364,heterogen,0.3858623504638672
1947,women,0.27507877349853516,clearer,0.38554078340530396
1948,undergo,0.27475565671920776,hpiv,0.3843764662742615
1949,badger,0.27460187673568726,complement,0.3843410611152649
1950,batderiv,0.2741433084011078,sera,0.3841164708137512
1951,67000,0.2740670442581177,bats14,0.3833554983139038
1952,ideal,0.2736625075340271,crp,0.3833264708518982
1953,interv,0.2733307182788849,women,0.3829070031642914
1954,act,0.27305376529693604,opac,0.381965696811676
1955,monoclon,0.27275073528289795,unpredict,0.38162869215011597
1956,bats14,0.2727465331554413,638,0.3814597725868225
1957,hmpv,0.27195313572883606,sarscoronaviru,0.38091275095939636
1958,795,0.27166664600372314,vitro,0.3805275559425354
1959,precautionari,0.2715780436992645,demand,0.3791220486164093
1960,proven,0.27099770307540894,alon,0.37829408049583435
1961,consumpt,0.27093836665153503,58,0.3777896761894226
1962,β,0.2705764174461365,93,0.37764972448349
1963,024,0.2697371244430542,inherit,0.37737753987312317
1964,chimer,0.2692986726760864,1800,0.3771618604660034
1965,white,0.2689707279205322,arent,0.3770475387573242
1966,mucou,0.26784634590148926,consolid,0.376935750246048
1967,conjunct,0.267416387796402,oversea,0.37642306089401245
1968,compromis,0.26720383763313293,826,0.37613117694854736
1969,hypertens,0.2669101357460022,meanwhil,0.3756961226463318
1970,×,0.26690801978111267,sarslikecovzxc21,0.3756011724472046
1971,establishedbut,0.2669000029563904,alignmentfre,0.37500542402267456
1972,mark,0.2667482793331146,arabinol,0.3746221363544464
1973,highspe,0.26673734188079834,alongsid,0.3736938238143921
1974,virus–host,0.2666251063346863,altogeth,0.3735608458518982
1975,poultri,0.2656978964805603,3rd,0.3733416199684143
1976,megax,0.26522529125213623,clustalw,0.37304335832595825
1977,spheric,0.26422205567359924,vaccinesdrug,0.3730407953262329
1978,related,0.26416289806365967,zoanthropon,0.3728525936603546
1979,rbdinduc,0.2632139325141907,intend,0.3715221881866455
1980,extracorpor,0.26305800676345825,ah1n1pdm09,0.37140634655952454
1981,abund,0.26259177923202515,5part,0.3708175718784332
1982,prra,0.2619352340698242,tm,0.3700364828109741
1983,metabol,0.26192712783813477,summari,0.36933276057243347
1984,miss,0.26179563999176025,hypervari,0.36887359619140625
1985,843000,0.260841965675354,panel,0.36876344680786133
1986,fundament,0.2601191997528076,gln493,0.3677816390991211
1987,90,0.25915586948394775,warrant,0.3674071133136749
1988,20022019,0.258608877658844,duvinacoviru,0.3673454821109772
1989,interepidem,0.2582290768623352,denot,0.36719512939453125
1990,highdens,0.258179247379303,white,0.3665109872817993
1991,interfer,0.25738269090652466,move,0.36606931686401367
1992,rbdspecif,0.25724905729293823,prove,0.3637666702270508
1993,062,0.25701186060905457,crownlik,0.3637433648109436
1994,clustalw,0.2569372057914734,prone,0.3631342351436615
1995,view,0.25576117634773254,interv,0.3618732690811157
1996,spanish,0.25547751784324646,rodent,0.36158645153045654
1997,ah1n1pdm09,0.25515007972717285,ferret,0.3611513078212738
1998,hate,0.2548680901527405,11498,0.3599952459335327
1999,clearer,0.2548421323299408,interhuman,0.3588104248046875
